,name_scrapped,id,link_spotify,followers,generos,imagenes,popularidad,nombre_en_spotify,type_of_artist,lugar_extraido,index_on_last_dataset
10,Fonseca,<built-in function id>,https://open.spotify.com/artist/53KTldaJ8tHSkYU3nigfwP,1912814,"['colombian pop', 'latin', 'latin pop', 'tropical']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9a281c547e23bd0f56b16d74', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749a281c547e23bd0f56b16d74', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789a281c547e23bd0f56b16d74', 'width': 160}]",71,Fonseca,<class 'type'>,pagina_artistas_famosos,11
11,Fanny Lú,<built-in function id>,https://open.spotify.com/artist/6GRC8segVAr34gm6pjfSoQ,685688,"['colombian pop', 'ecuadorian pop', 'latin', 'latin pop', 'latin viral pop']","[{'height': 972, 'url': 'https://i.scdn.co/image/a50c6a3ae2b7a7adc4f80a79d49ea2ac8c45ff7c', 'width': 648}, {'height': 960, 'url': 'https://i.scdn.co/image/7a16b55e93acf1a96cfa7eea577458d04188ebc4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/0ea42ee342df3163c3be56568b09d23062cf4dec', 'width': 200}, {'height': 96, 'url': 'https://i.scdn.co/image/1c6a32e1110e3f76b3ed5ce59ab48422c2d724b1', 'width': 64}]",61,Fanny Lu,<class 'type'>,pagina_artistas_famosos,12
12,Joe Arroyo,<built-in function id>,https://open.spotify.com/artist/7BFnoFhJjLWcsqmN3Hizqg,465028,"['latin', 'salsa', 'salsa colombiana', 'tropical']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aadb121b0cb6d72ed170a611', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02aadb121b0cb6d72ed170a611', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851aadb121b0cb6d72ed170a611', 'width': 64}]",61,Joe Arroyo,<class 'type'>,pagina_artistas_famosos,13
13,Marbelle,<built-in function id>,https://open.spotify.com/artist/3UMc63PbdGvuOzUk0Gd1Fg,23766,"['colombian pop', 'musica popular colombiana']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb98db17affd7a5643a1f7fe30', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517498db17affd7a5643a1f7fe30', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17898db17affd7a5643a1f7fe30', 'width': 160}]",49,Marbelle,<class 'type'>,pagina_artistas_famosos,14
14,Diomedes Díaz,<built-in function id>,https://open.spotify.com/artist/66NweiA3nU84k1S3SZdTSG,2130031,"['cumbia', 'musica popular colombiana', 'tropical', 'vallenato']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba970f04cf3628aaf94363475', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a970f04cf3628aaf94363475', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a970f04cf3628aaf94363475', 'width': 160}]",63,Diomedes Diaz,<class 'type'>,pagina_artistas_famosos,15
15,Jorge Celedón,<built-in function id>,https://open.spotify.com/artist/7rNbdH4pgrnwguvzxhA2Ek,1150416,"['ecuadorian pop', 'latin', 'latin pop', 'musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba7033ed5657b6e9e6512ccdd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a7033ed5657b6e9e6512ccdd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a7033ed5657b6e9e6512ccdd', 'width': 160}]",60,Jorge Celedón,<class 'type'>,pagina_artistas_famosos,16
16,Catalina Sandino Moreno,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,pagina_artistas_famosos,17
17,Silvestre Dangond,<built-in function id>,https://open.spotify.com/artist/3OcvS8PzSGYMBvLdzY6g3e,3021814,"['colombian pop', 'latin', 'latin pop', 'musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebabc3fc88f2e1312e2f516398', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174abc3fc88f2e1312e2f516398', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178abc3fc88f2e1312e2f516398', 'width': 160}]",69,Silvestre Dangond,<class 'type'>,pagina_artistas_famosos,18
18,Jean Carlos Centeno,<built-in function id>,https://open.spotify.com/artist/2w1UJL5kYJJkvjo71fQjOB,440523,"['musica popular colombiana', 'vallenato', 'vallenato moderno']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dbfa3427005d7ebc1271cf43', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dbfa3427005d7ebc1271cf43', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dbfa3427005d7ebc1271cf43', 'width': 64}]",51,Jean Carlos Centeno,<class 'type'>,pagina_artistas_famosos,19
19,Andrés Cabas,<built-in function id>,https://open.spotify.com/artist/3oQmUqEA4LrtSYuPj7qdQm,2278,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0d296d98704a970a420b4447', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740d296d98704a970a420b4447', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780d296d98704a970a420b4447', 'width': 160}]",2,Andres Cabas,<class 'type'>,pagina_artistas_famosos,20
20,Carlos Vives,<built-in function id>,https://open.spotify.com/artist/4vhNDa5ycK0ST968ek7kRr,4663880,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5fd6eb73c6f13b82e5f0d2ed', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745fd6eb73c6f13b82e5f0d2ed', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785fd6eb73c6f13b82e5f0d2ed', 'width': 160}]",77,Carlos Vives,<class 'type'>,pagina_artistas_famosos,21
21,Jorge Oñate,<built-in function id>,https://open.spotify.com/artist/36nvA2snEFUkDbg5qI0ZiG,419031,"['cumbia', 'musica popular colombiana', 'vallenato']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27321ab0922c7e2adc4b9e74b89', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0221ab0922c7e2adc4b9e74b89', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485121ab0922c7e2adc4b9e74b89', 'width': 64}]",47,Jorge Oñate,<class 'type'>,pagina_artistas_famosos,22
22,Carolina la O,<built-in function id>,https://open.spotify.com/artist/3E9qWzhFrql8db22Ay1VCJ,1610,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb48f09dc4bd0721999cbedded', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517448f09dc4bd0721999cbedded', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17848f09dc4bd0721999cbedded', 'width': 160}]",18,Carolina La O,<class 'type'>,pagina_artistas_famosos,23
23,Natalia Hernández Botero,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,pagina_artistas_famosos,24
24,Ivan Villazon,<built-in function id>,https://open.spotify.com/artist/0gudLEFCyMFIBCt1EQaMh7,528493,"['musica popular colombiana', 'tropical', 'vallenato']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb77271ebd1e0bc61f9423a3a3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517477271ebd1e0bc61f9423a3a3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17877271ebd1e0bc61f9423a3a3', 'width': 160}]",50,Ivan Villazon,<class 'type'>,pagina_artistas_famosos,25
25,Fernando Osorio,<built-in function id>,https://open.spotify.com/artist/1WxERKGFx7BFATKuWXaRNw,1150,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebebdab00f0ef929cad69c32d8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ebdab00f0ef929cad69c32d8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ebdab00f0ef929cad69c32d8', 'width': 160}]",8,Fernando Osorio,<class 'type'>,pagina_artistas_famosos,26
26,Maía,<built-in function id>,https://open.spotify.com/artist/5qQFXHDOeYjiZVrCUO56Pk,8796,['vocal trance'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb92daeceb93200e5072599031', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517492daeceb93200e5072599031', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17892daeceb93200e5072599031', 'width': 160}]",60,Maia Wright,<class 'type'>,pagina_artistas_famosos,27
27,Piero De Benedictis,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,pagina_artistas_famosos,28
28,Israel Romero,<built-in function id>,https://open.spotify.com/artist/7DEU7UYBvO0sxFZyHOdX8m,407,['vallenato'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebda6a664f723311e8ab338e9a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174da6a664f723311e8ab338e9a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178da6a664f723311e8ab338e9a', 'width': 160}]",18,Israel Romero,<class 'type'>,pagina_artistas_famosos,29
29,Ilona,<built-in function id>,https://open.spotify.com/artist/1VBflYyxBhnDc9uVib98rw,670236,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb10296b38c7ecf2b02e278b67', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517410296b38c7ecf2b02e278b67', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17810296b38c7ecf2b02e278b67', 'width': 160}]",70,Icona Pop,<class 'type'>,pagina_artistas_famosos,30
30,Naëla,<built-in function id>,https://open.spotify.com/artist/2DYDFBqoaBP2i9XrTGpOgF,13201,['electro'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb749217c7df6322c23b05f857', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174749217c7df6322c23b05f857', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178749217c7df6322c23b05f857', 'width': 160}]",62,Naeleck,<class 'type'>,pagina_artistas_famosos,31
31,Andrea Echeverri,<built-in function id>,https://open.spotify.com/artist/56WwKhBsxrWjpwXvJVLAjZ,65338,"['latin alternative', 'rock en espanol']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0b60ac0b96bceec61be77d19', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740b60ac0b96bceec61be77d19', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780b60ac0b96bceec61be77d19', 'width': 160}]",41,Andrea Echeverri,<class 'type'>,pagina_artistas_famosos,32
32,J Balvin,<built-in function id>,https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5,30280640,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5d0fc400392250a750a9403e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745d0fc400392250a750a9403e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785d0fc400392250a750a9403e', 'width': 160}]",95,J Balvin,<class 'type'>,pagina_artistas_famosos,33
33,Héctor Buitrago,<built-in function id>,https://open.spotify.com/artist/3cHl9HkuIrXPWKDv27UH5E,3982,['colombian rock'],[],8,Hector Buitrago,<class 'type'>,pagina_artistas_famosos,34
34,Farina,<built-in function id>,https://open.spotify.com/artist/7cYik4OyfBXYV5Z2TI7p90,195958,"['colombian pop', 'rap latina', 'reggaeton', 'reggaeton colombiano', 'trap latino']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba5671b26153a1ee5ed11f5cd', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a5671b26153a1ee5ed11f5cd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a5671b26153a1ee5ed11f5cd', 'width': 160}]",66,Farina,<class 'type'>,pagina_artistas_famosos,35
35,Rafael Orozco Maestre,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,pagina_artistas_famosos,36
36,Edmar Castañeda,<built-in function id>,https://open.spotify.com/artist/6VxDAcLZ7MRxztuhhFfy90,5981,"['jazz colombiano', 'jazz harp']","[{'height': 1000, 'url': 'https://i.scdn.co/image/1c0c1bb374696f2e6f7b4d01ac9d1bf5b07f5bad', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/3bed87ed565b0d6a7d5ff2ce3d9f0479f8646395', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/b46c6a4b7d2ad5a51f6c3773d8cdaa3a1ab29c4a', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/4ea809496c509d51285f8ed6e66428bff5c6cbbf', 'width': 64}]",28,Edmar Castañeda,<class 'type'>,pagina_artistas_famosos,37
37,Totó la Momposina,<built-in function id>,https://open.spotify.com/artist/26BL0aeVS96sje8JfCNfUk,91228,"['chicha', 'cumbia', 'folclor afrocolombiano', 'latin alternative', 'porro']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba432fea798179006ae025134', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a432fea798179006ae025134', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a432fea798179006ae025134', 'width': 160}]",55,Totó La Momposina,<class 'type'>,pagina_artistas_famosos,38
38,Kaleth Morales,<built-in function id>,https://open.spotify.com/artist/1JzCCMAjM3FCr9eM3jp0uH,758834,"['musica popular colombiana', 'vallenato']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dda96e138954e135de348d9b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dda96e138954e135de348d9b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dda96e138954e135de348d9b', 'width': 64}]",52,Kaleth Morales,<class 'type'>,pagina_artistas_famosos,39
39,Jose Gaviria,<built-in function id>,https://open.spotify.com/artist/2RMn3bogEkNXkIPiGpcE36,4682,['colombian pop'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738c33446dc63cdf6895daaae1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028c33446dc63cdf6895daaae1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518c33446dc63cdf6895daaae1', 'width': 64}]",28,Jose Gaviria,<class 'type'>,pagina_artistas_famosos,40
40,Annie McCausland,<built-in function id>,https://open.spotify.com/artist/7sP0N80pdDK9pEbw7FSajn,73,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba892add01eb4ab763ad00e9d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a892add01eb4ab763ad00e9d', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a892add01eb4ab763ad00e9d', 'width': 160}]",0,Annie McCausland,<class 'type'>,pagina_artistas_famosos,41
41,Iván Gutiérrez,<built-in function id>,https://open.spotify.com/artist/2ApISPudkuooRhiKWcECAq,187,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730c3788df8f0a8fd10de60006', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020c3788df8f0a8fd10de60006', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510c3788df8f0a8fd10de60006', 'width': 64}]",26,Ivan Gutierrez,<class 'type'>,pagina_artistas_famosos,42
42,Alex Campos,<built-in function id>,https://open.spotify.com/artist/6slyJwua5e5GuhuP82sTHR,1110924,"['latin christian', 'latin worship', 'mariachi cristiano', 'reggaeton cristiano']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebfa943ac8eb39fcf83eb5642a', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174fa943ac8eb39fcf83eb5642a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178fa943ac8eb39fcf83eb5642a', 'width': 160}]",64,Alex Campos,<class 'type'>,pagina_artistas_famosos,43
43,Kike Santander,<built-in function id>,https://open.spotify.com/artist/74cNhp7LsCkRB6i4ey3hIT,689,[],[],39,Kike Santander,<class 'type'>,pagina_artistas_famosos,44
44,Tatiana Fuentes,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,pagina_artistas_famosos,45
45,Mayra Alejandra Gomez Rodriguez,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,pagina_artistas_famosos,46
46,Andrés Useche,<built-in function id>,https://open.spotify.com/artist/08XPJHb8IniJCO3KkrcIBD,7,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb41b40df0b661e9bca5091877', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517441b40df0b661e9bca5091877', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17841b40df0b661e9bca5091877', 'width': 160}]",0,Andrés Useche,<class 'type'>,pagina_artistas_famosos,47
47,Estéfano,<built-in function id>,https://open.spotify.com/artist/1TeuC1NytcLcwER1vL36En,651,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735eedc648aba7afee96a55766', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025eedc648aba7afee96a55766', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515eedc648aba7afee96a55766', 'width': 64}]",21,Estefano Haze,<class 'type'>,pagina_artistas_famosos,48
48,Juan Carlos Coronel,<built-in function id>,https://open.spotify.com/artist/7BM4VM2987j5qgnTkFjYMr,9398,[],"[{'height': 420, 'url': 'https://i.scdn.co/image/7faa29566bb5ccb7a10e2f6cbbe487a6dd6fbfa6', 'width': 940}, {'height': 286, 'url': 'https://i.scdn.co/image/214a35af6091781f57b834429bffb0cf85d26968', 'width': 640}, {'height': 89, 'url': 'https://i.scdn.co/image/765632b2e880b9f2b62e865dbbd552f422e1edfd', 'width': 199}, {'height': 29, 'url': 'https://i.scdn.co/image/631fdab367ff3993ebb71ae75f532b6476a307b4', 'width': 64}]",34,Juan Carlos Coronel,<class 'type'>,pagina_artistas_famosos,49
49,Emiliano Zuleta,<built-in function id>,https://open.spotify.com/artist/4j2ttDkyLZNpyM2RS9hCf5,1050,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735ca324c873c6bbb6e9efd7ae', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025ca324c873c6bbb6e9efd7ae', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515ca324c873c6bbb6e9efd7ae', 'width': 64}]",42,Emiliano Zuleta,<class 'type'>,pagina_artistas_famosos,50
50,Samuel Torres,<built-in function id>,https://open.spotify.com/artist/534PyMqeIHt7rLR4cdpKnw,432,['jazz colombiano'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731e8670240f02f79653b2362d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021e8670240f02f79653b2362d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511e8670240f02f79653b2362d', 'width': 64}]",12,Samuel Torres,<class 'type'>,pagina_artistas_famosos,51
51,Jorge Villamizar,<built-in function id>,https://open.spotify.com/artist/3zPWcnruZBNnrd22uS8UBy,85315,"['colombian pop', 'latin pop']","[{'height': 713, 'url': 'https://i.scdn.co/image/4833a756522ab5e5c18729b98fa57331e7f8ceb2', 'width': 1000}, {'height': 456, 'url': 'https://i.scdn.co/image/4d580dad66e6d3e0d5d53ff10c64812c654fa9f9', 'width': 640}, {'height': 143, 'url': 'https://i.scdn.co/image/bbd87adaa686091339f11929b2ee06713fd16300', 'width': 200}, {'height': 46, 'url': 'https://i.scdn.co/image/a030013705a841ccacc086eeef473693f90b69f1', 'width': 64}]",56,Jorge Villamizar,<class 'type'>,pagina_artistas_famosos,52
52,Lincoln Palomeque,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,pagina_artistas_famosos,53
53,Rafael Escalona,<built-in function id>,https://open.spotify.com/artist/1eKIYOevfXDbtnLe5saz94,65775,"['classic colombian pop', 'cumbia', 'musica llanera', 'vallenato']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731c91ecf7497e05eb0e08f6e5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021c91ecf7497e05eb0e08f6e5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511c91ecf7497e05eb0e08f6e5', 'width': 64}]",35,Rafael Escalona,<class 'type'>,pagina_artistas_famosos,54
54,Sara Tunes,<built-in function id>,https://open.spotify.com/artist/0y9110h844bML3uSJDgV9C,393,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebca55fbb871a453d6af802d37', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ca55fbb871a453d6af802d37', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ca55fbb871a453d6af802d37', 'width': 160}]",23,Sara Tunes,<class 'type'>,pagina_artistas_famosos,55
55,Orlando Sandoval,<built-in function id>,https://open.spotify.com/artist/0XPNoWDzO90ObBs48B9hI9,17,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ed5f64872d32cca0d2393510', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ed5f64872d32cca0d2393510', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ed5f64872d32cca0d2393510', 'width': 64}]",1,Orlando Sandoval,<class 'type'>,pagina_artistas_famosos,56
56,John Paul Ospina,<built-in function id>,https://open.spotify.com/artist/56ufOtifINcUVVQyw1N2FL,199,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3c84519092c196d329fb4c13', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743c84519092c196d329fb4c13', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783c84519092c196d329fb4c13', 'width': 160}]",0,John Paul Ospina,<class 'type'>,pagina_artistas_famosos,57
57,Peter Manjarres,<built-in function id>,https://open.spotify.com/artist/5p1D7KgsRRcS9gpQyRARrL,504649,"['musica popular colombiana', 'tropical', 'vallenato', 'vallenato moderno']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb37bbc09e4dc05e40a9fd7b54', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517437bbc09e4dc05e40a9fd7b54', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17837bbc09e4dc05e40a9fd7b54', 'width': 160}]",52,Peter Manjarrés,<class 'type'>,pagina_artistas_famosos,58
58,Ivonne Guzmán,<built-in function id>,https://open.spotify.com/artist/0ZjdMZB4ZGx8aM53fGzoFY,1895,"['colombian pop', 'r&b argentino']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1da5655ed6e15c7992fd5299', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741da5655ed6e15c7992fd5299', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781da5655ed6e15c7992fd5299', 'width': 160}]",25,Ivonne Guzmán,<class 'type'>,pagina_artistas_famosos,59
59,Aztek Escobar,<built-in function id>,https://open.spotify.com/artist/6xdwq6wuGIM4WyZmrWEwLu,215,[],[],0,Aztek Escobar,<class 'type'>,pagina_artistas_famosos,60
60,Charlie Zaa,<built-in function id>,https://open.spotify.com/artist/1KfBKoozFugeT1PBkz33xl,120370,"['bolero', 'latin', 'latin pop', 'ranchera', 'tropical']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe7da92a77c738f31fafcaeb2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e7da92a77c738f31fafcaeb2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e7da92a77c738f31fafcaeb2', 'width': 160}]",56,Charlie Zaa,<class 'type'>,pagina_artistas_famosos,61
61,Colacho Mendoza,<built-in function id>,https://open.spotify.com/artist/54LZrrClgVEeAQcFrk3BJj,29551,"['classic colombian pop', 'cumbia', 'musica llanera']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d47a9407aec7b074a7bc8435', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d47a9407aec7b074a7bc8435', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d47a9407aec7b074a7bc8435', 'width': 64}]",46,Colacho Mendoza,<class 'type'>,pagina_artistas_famosos,62
62,Mateo Carvajal,<built-in function id>,https://open.spotify.com/artist/6LZDwX5hzzE7iBiO0gIwzz,400,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738aef4fa88c4b2d5c77097da2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028aef4fa88c4b2d5c77097da2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518aef4fa88c4b2d5c77097da2', 'width': 64}]",3,Mateo Carvajal,<class 'type'>,pagina_artistas_famosos,63
63,Alejo Durán,<built-in function id>,https://open.spotify.com/artist/1Y6F5MclpTpxzLKUNwu0Rb,51976,"['cumbia', 'vallenato']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27341906b73640619712665b436', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0241906b73640619712665b436', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485141906b73640619712665b436', 'width': 64}]",27,Alejo Duran,<class 'type'>,pagina_artistas_famosos,64
64,Cholo Valderrama,<built-in function id>,https://open.spotify.com/artist/4yLRkOFGOz0zUlQ2AkjzAm,27259,"['folclor afrocolombiano', 'folclor colombiano', 'musica llanera', 'musica popular colombiana']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb9076745c2fdbb85039075996', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051749076745c2fdbb85039075996', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1789076745c2fdbb85039075996', 'width': 160}]",43,Cholo Valderrama,<class 'type'>,pagina_artistas_famosos,65
