artist,id,song_descriptor,x1_graphics,x2_graphics,x0_descriptive,x1_descriptive,x2_descriptive,x3_descriptive,x4_descriptive,x5_descriptive,x6_descriptive,x7_descriptive,x8_descriptive,x9_descriptive,x10_descriptive,x11_descriptive,x12_descriptive,x13_descriptive,x14_descriptive,x15_descriptive,x16_descriptive,x17_descriptive,x18_descriptive,x19_descriptive,x20_descriptive,x21_descriptive,x22_descriptive,x23_descriptive,x24_descriptive,x25_descriptive,x26_descriptive,x27_descriptive,x28_descriptive,x29_descriptive,x30_descriptive,x31_descriptive,x32_descriptive,x33_descriptive,x34_descriptive,x35_descriptive,x36_descriptive,x37_descriptive,x38_descriptive,x39_descriptive,x40_descriptive,x41_descriptive,x42_descriptive,x43_descriptive,x44_descriptive,x45_descriptive,x46_descriptive,x47_descriptive,x48_descriptive,x49_descriptive,x50_descriptive,x51_descriptive,x52_descriptive,x53_descriptive,x54_descriptive,x55_descriptive,x56_descriptive,x57_descriptive,x58_descriptive,x59_descriptive,x60_descriptive,x61_descriptive,x62_descriptive,x63_descriptive,x64_descriptive,x65_descriptive,x66_descriptive,x67_descriptive,x68_descriptive,x69_descriptive,x70_descriptive,x71_descriptive,x72_descriptive,x73_descriptive,x74_descriptive,x75_descriptive,x76_descriptive,x77_descriptive,x78_descriptive,x79_descriptive,x80_descriptive,x81_descriptive,x82_descriptive,x83_descriptive,x84_descriptive,x85_descriptive,x86_descriptive,x87_descriptive,x88_descriptive,x89_descriptive,x90_descriptive,x91_descriptive,x92_descriptive,x93_descriptive,x94_descriptive,x95_descriptive,x96_descriptive,x97_descriptive,x98_descriptive,x99_descriptive,x100_descriptive,x101_descriptive,x102_descriptive,x103_descriptive,x104_descriptive,x105_descriptive,x106_descriptive,x107_descriptive,x108_descriptive,x109_descriptive,x110_descriptive,x111_descriptive,x112_descriptive,x113_descriptive,x114_descriptive,x115_descriptive,x116_descriptive,x117_descriptive,x118_descriptive,x119_descriptive,x120_descriptive,x121_descriptive,x122_descriptive,x123_descriptive,x124_descriptive,x125_descriptive,x126_descriptive,x127_descriptive,popularity_mean,popularity_variance,danceability_mean,danceability_variance,duration_mean,duration_variance,energy_mean,energy_variance,instrumentalness_mean,instrumentalness_variance,key_mean,key_variance,liveness_mean,liveness_variance,loudness_mean,loudness_variance,mode_mean,mode_variance,speechiness_mean,speechiness_variance,tempo_mean,tempo_variance,time_mean,time_variance,valance_mean,valance_variance
Herencia,,370.592895507813,370.59314,166.40489,370.59317,166.40486,141.25722,121.1135,118.31243,107.37213,102.70253,88.827194,85.95679,84.57676,80.64015,77.42214,71.963165,70.05067,66.53959,64.378365,60.871742,58.52476,55.96171,50.78806,49.270355,47.359505,46.05114,43.170784,41.224358,40.190105,37.52132,36.146374,34.154152,33.33059,31.459257,30.29613,29.628668,27.78588,27.422764,25.936882,24.990328,24.446432,23.743784,22.871656,22.358622,21.382896,20.550604,19.637108,18.747662,18.468187,17.68629,17.662794,16.49317,16.32295,15.833746,15.510192,15.079453,14.85922,14.616955,14.182792,12.660522,12.471649,12.343738,11.626561,10.827151,10.657592,10.453294,10.355923,10.02824,9.200613,8.736593,8.635738,8.48059,8.243255,7.968456,7.652151,7.431529,7.095127,6.7477136,6.7008457,6.125345,6.086474,5.8483653,5.5842423,5.351339,5.145381,4.872829,4.6547713,4.577415,4.5127654,4.3721824,4.316044,4.036366,3.8801572,3.6931434,3.5822244,3.4152722,3.3426683,3.0659292,2.9980462,2.9735138,2.7283523,2.642792,2.6314023,2.5384336,2.4843364,2.3948302,2.213284,2.1410434,2.0619345,1.998496,1.9489129,1.8632013,1.82165,1.8093857,1.6416596,1.6006734,1.5055395,1.4752271,1.3929274,1.3498563,1.2698314,1.2256557,1.1554195,1.0820181,0.98456055,0.9556305,0.89785665,0.83127797,0.753663,0.5064927,0.000118800155,,,,,,,,,,,,,,,,,,,,,,,,,,
HIGH RATE EXTINCTION,,563.142333984375,563.1422,191.048,563.1431,191.0482,129.94537,93.55031,67.444,62.406025,59.998478,54.023636,46.41751,43.524307,40.758755,38.597973,36.686333,35.55799,33.99824,32.727604,31.808718,29.443047,28.891466,27.52073,26.58876,24.93203,22.610651,22.29699,21.898819,20.935822,20.695202,19.793926,19.089226,18.641472,18.119503,17.608952,17.178154,16.674503,15.9693985,15.637487,15.457147,15.207637,14.588999,14.530604,14.413971,14.345847,13.7251215,13.280017,13.130848,12.886337,12.718197,12.541169,12.355241,12.087619,11.793153,11.518685,11.487886,11.346897,11.157508,11.07448,10.747737,10.50744,10.477356,10.191944,10.126845,9.945251,9.86311,9.713297,9.539471,9.449627,9.213456,9.148251,9.09616,9.034764,8.914871,8.761835,8.7066765,8.510302,8.360426,8.2752495,8.1821575,7.937559,7.83975,7.7784023,7.6697736,7.638088,7.518236,7.41058,7.2418847,7.1814175,7.0850067,7.0069923,6.9399476,6.836133,6.7671905,6.646747,6.6234155,6.462465,6.201832,6.1016254,6.0835805,5.9875617,5.88149,5.7773824,5.7248983,5.642056,5.5369945,5.2212453,5.1440735,5.0571523,4.9013977,4.770092,4.702392,4.684464,4.4226613,4.2881565,4.0521946,4.0070715,3.8600519,3.7627373,3.5599177,3.356462,3.2460973,3.1994019,2.9840026,2.6878147,2.6700478,2.4730375,2.2127182,1.8722202,1.0452715,0.00013183687,,,,,,,,,,,,,,,,,,,,,,,,,,
IZQUIERDO,,159.327270507813,159.32726,71.94043,159.32712,71.94023,50.3446,44.433636,41.99514,39.59644,34.300472,32.358337,31.858194,30.57484,29.48624,28.868225,28.233902,25.806723,23.894442,23.44318,22.364744,21.470314,19.895338,19.569647,17.588953,17.392193,16.726585,16.069653,15.706308,15.379105,14.441803,13.89684,13.512005,12.815004,12.543028,11.622111,11.096537,10.835849,10.483432,10.317013,9.714625,9.028252,8.758511,8.484074,8.420913,8.308345,7.9821825,7.763511,7.494358,7.335104,7.2423964,6.796879,6.731987,6.4831753,6.0477138,5.8589735,5.795006,5.670534,5.3864536,5.244848,5.0906267,4.9494443,4.855206,4.715415,4.5826263,4.5445614,4.468685,4.420013,4.258016,4.005882,3.968348,3.9304864,3.7649233,3.6244204,3.538829,3.4370804,3.3208826,3.2321272,3.011536,2.972386,2.9017942,2.7480521,2.6789942,2.4894679,2.3832803,2.323373,2.2387824,1.9387468,1.9220994,1.8778937,1.8100685,1.7472774,1.675307,1.5752069,1.3957951,1.2510495,1.0992175,1.0660049,0.9489508,0.8769947,0.79721224,0.751932,0.71497893,0.7137594,0.66649705,0.6558006,0.5813998,0.5757194,0.5469337,0.5187901,0.50669086,0.4629499,0.45251623,0.4453537,0.42467648,0.40429285,0.40205672,0.37849867,0.3679059,0.35974336,0.33838934,0.32132804,0.31536356,0.3113208,0.29031035,0.27206242,0.26046073,0.2110052,0.18869843,0.17318052,0.087977365,4.999447e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaibanakus,,916.1953125,916.1952,383.57935,916.1956,383.57855,250.16147,186.24568,122.56136,105.717705,86.49631,78.21119,65.294754,60.90151,52.599674,50.43593,47.69543,44.888138,41.656494,39.061844,37.441936,35.47728,32.45888,31.89309,30.533855,29.828358,29.261642,27.15334,26.377602,24.861778,23.611294,22.80832,21.387913,20.963308,20.438513,19.297615,18.80153,18.640158,17.829878,17.121126,15.85961,15.769687,14.86678,14.310302,13.922292,13.624187,13.122171,13.097336,12.744749,12.281896,11.81258,11.325388,11.079393,10.643823,10.172163,9.858204,9.210327,9.139401,8.640975,8.337772,7.9654727,7.7602234,7.6180773,7.5137267,7.0907083,6.7741227,6.4023657,6.370005,6.254527,6.1047616,5.563361,5.289139,5.178649,5.059008,4.739642,4.6633677,4.5280323,4.3315897,4.11029,3.8558025,3.666174,3.4425716,3.3083234,3.225869,2.9954848,2.927027,2.7685928,2.707131,2.4630847,2.3892512,2.3182113,2.1643274,2.145519,1.9928049,1.9301419,1.9052143,1.8121158,1.756306,1.6980505,1.6933117,1.5892639,1.5056621,1.4391857,1.4211987,1.3513557,1.3125817,1.2870893,1.2465718,1.1949008,1.1805083,1.1626811,1.1481969,1.0919478,1.0464699,1.0132244,0.9926013,0.95601326,0.9430803,0.8970885,0.8394855,0.7947451,0.76089734,0.691755,0.66842383,0.64071894,0.60312116,0.5826923,0.54891336,0.52204555,0.4951568,0.282453,0.00021786908,,,,,,,,,,,,,,,,,,,,,,,,,,
Katie James,,173.470413208008,173.47064,145.85904,173.47043,145.85909,80.00963,79.0483,71.372894,65.45691,58.530445,57.059906,55.53669,54.233715,48.28436,47.024067,45.65583,42.927807,41.663734,40.566418,39.600304,39.47866,37.82818,34.799572,34.077156,33.288956,31.299091,30.35849,29.829865,28.194616,26.691925,25.917145,24.984102,24.53939,23.73819,22.983362,22.519815,21.68728,21.229856,20.341583,20.236422,19.79015,19.187576,18.255438,18.05938,17.254612,16.647665,16.555325,16.299917,15.767581,15.588914,14.941924,14.759292,14.077912,13.764616,13.6124115,13.256648,12.673015,11.9149275,11.695939,11.569334,10.951072,10.728482,10.367354,10.141917,9.841469,9.51364,9.1419525,8.67139,8.497124,8.445893,8.16223,7.956664,7.756503,7.363666,6.8358603,6.7492003,6.683569,6.2065067,6.0389075,5.819635,5.5090084,5.4446936,5.24482,4.8169284,4.604636,4.4808536,4.388952,4.1237106,4.0040827,3.921856,3.6318429,3.5157616,3.349016,3.2076623,3.035512,2.7723272,2.6564655,2.53931,2.4819384,2.3274577,2.2445707,2.169299,1.891398,1.7625577,1.7074666,1.5621684,1.4554108,1.3455805,1.2376714,1.1827685,1.0959655,1.0186276,0.9701661,0.8416557,0.78110623,0.7221835,0.6539512,0.59541184,0.56173223,0.54443735,0.5044609,0.46243125,0.45455498,0.37721103,0.35233307,0.3007467,0.2674141,0.23225635,0.19723009,0.1012093,6.4548534e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Killabeatmaker,,669.130920410156,669.1307,316.71454,669.13116,316.71423,230.05,204.10808,174.12027,154.1054,134.18051,119.761604,107.84024,87.11955,83.340416,75.03529,69.01326,65.00529,63.592247,60.81336,55.454704,52.482147,50.90413,48.40826,46.180733,42.524643,39.080284,35.020847,34.74504,33.843803,31.513191,30.830034,28.79318,28.314522,26.191483,24.086035,23.825987,22.834126,21.671898,21.220205,20.82175,19.835337,19.605297,19.109163,17.970764,17.338549,16.84359,16.29579,15.1695595,14.395602,13.987962,13.307399,13.199072,12.642876,12.344816,11.782685,11.215362,10.712314,10.612382,10.327545,10.079245,9.731601,9.082566,8.903108,8.508018,8.097098,7.7759204,7.708763,7.4894567,7.299394,6.8602605,6.8390274,6.646413,6.4964895,6.2608776,6.15588,5.8195686,5.6862807,5.637546,5.349693,4.955649,4.6966414,4.6269007,4.4119945,4.2567954,4.1981883,4.069244,4.007234,3.6655293,3.4966233,3.3865533,3.3099232,3.1607146,2.8857756,2.7899473,2.707005,2.5435266,2.3614447,2.1742775,2.149455,2.0656607,1.944874,1.8891273,1.7868913,1.7639675,1.7369734,1.6622115,1.6171159,1.5508324,1.4567462,1.371214,1.2868241,1.2305163,1.2084215,1.1711446,1.1505454,1.0965738,1.060404,0.97898376,0.9487003,0.9021879,0.87993973,0.85627985,0.84812355,0.7289737,0.71013653,0.68659914,0.61579585,0.5902896,0.5481344,0.34249464,0.00073569146,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiwanga Band,,918.012023925781,918.0123,384.03607,918.01117,384.03632,305.64758,257.94043,239.22423,211.86563,200.48773,192.33228,157.63336,141.97536,138.02518,124.544464,119.48798,115.80781,99.49674,96.485405,82.19649,79.735,78.74884,74.297424,72.37312,66.744415,61.434956,55.919804,53.43283,50.677814,49.99469,47.92332,47.07779,46.223133,44.623928,41.787205,40.412937,39.11714,37.58399,35.77254,35.29494,34.664116,33.19522,32.300713,31.693628,29.954199,29.175783,28.735117,27.996397,26.579012,25.809788,25.288671,24.242825,23.796057,22.819225,22.433092,21.789738,21.164446,20.87408,20.410337,19.867086,19.695805,19.152105,18.82401,18.302843,17.906939,17.435652,16.807554,16.455765,16.007294,15.659159,15.258741,15.031422,14.50773,14.367317,14.030554,13.668434,13.376588,12.976661,12.784448,12.6888485,12.581207,11.746676,11.611734,11.363712,11.089798,10.821062,10.314635,10.255416,9.982276,9.67312,9.463632,9.294807,8.9293785,8.782084,8.497984,8.362052,8.043572,7.908408,7.711986,7.52617,7.386403,7.2153187,6.837777,6.5227256,6.447557,6.2630935,5.636937,5.427229,5.3658004,5.0096884,4.8767686,4.735713,4.636519,4.4792395,4.089921,3.901504,3.7323732,3.4820435,3.2927954,3.2621667,3.0933099,2.7881944,2.7487915,2.5338342,2.2700875,2.161265,1.8363264,1.8070335,1.6972821,1.0097381,0.00028698536,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuisitambó,,483.624755859375,483.6249,148.00627,483.62543,148.0063,123.65285,98.517395,92.64979,83.592926,74.82853,70.80967,65.989395,61.38734,58.195213,55.221806,54.174885,46.60247,45.139446,42.974728,40.201862,39.82011,37.524918,36.128983,33.834496,33.10103,31.251688,30.287169,29.506424,29.10014,28.390797,26.524742,26.310713,24.17656,23.376507,22.94129,22.871574,21.655556,20.87566,19.726149,19.397274,18.801443,18.264753,17.841635,17.395102,16.985155,16.457787,16.15459,15.86198,15.16708,14.962127,14.261251,13.809704,13.591357,13.487507,12.746973,12.355877,12.276766,11.957191,11.759529,11.52445,11.014724,10.843109,10.680466,10.319087,9.742265,9.520704,9.416191,9.154911,8.731198,8.640871,8.379743,8.324272,8.068979,7.8691607,7.755527,7.434383,6.939991,6.81795,6.659161,6.4524183,6.242806,6.0602393,5.9413705,5.7312946,5.523238,5.4163723,5.0550756,4.8832893,4.6967216,4.5931735,4.4298434,4.364184,4.215059,4.1474133,3.9430685,3.58532,3.292829,3.1617832,3.0181541,2.9319618,2.870385,2.680884,2.5706153,2.5182157,2.4385748,2.3301146,2.207352,2.099961,2.0703351,1.9846098,1.8385973,1.778165,1.7419847,1.6481898,1.6054133,1.5835456,1.5473907,1.4460217,1.4048194,1.3742238,1.3344624,1.2897154,1.2473124,1.1913147,1.0798153,0.9851728,0.91213405,0.82912177,0.7520641,0.43181312,0.00014312415,,,,,,,,,,,,,,,,,,,,,,,,,,
La badBand,,449.657653808594,449.65765,179.46533,449.65814,179.46524,142.16327,118.24402,114.64495,111.506485,108.359604,99.99272,95.71734,90.5134,84.96012,82.32954,81.31213,73.74351,71.28922,70.56646,67.298615,65.30643,63.584427,61.67592,59.394875,56.93719,55.31679,53.804253,52.59339,51.304806,49.80805,47.86391,47.337284,46.085335,43.72598,41.259243,40.558575,38.57724,37.94893,36.86807,35.687767,34.858513,33.75214,33.477528,32.34672,31.925098,31.04743,29.620674,29.251427,28.431047,27.383959,26.766647,25.755375,25.024912,24.18814,23.640478,22.681952,21.89489,21.619944,21.226803,20.80791,20.208443,19.854273,19.113327,18.35146,17.947224,17.365164,16.444279,16.281715,15.901415,15.275353,14.933197,14.51245,13.813102,13.192721,12.664439,11.863613,11.525382,10.870127,10.145379,9.799921,9.512906,9.015824,8.536526,8.0687475,7.8906074,7.543305,6.9604154,6.3562455,6.139849,5.428414,5.0788593,4.79005,4.586579,4.401088,4.0601597,3.8083289,3.6899045,3.4216146,3.368116,3.080066,3.0064247,2.835569,2.6529684,2.6289933,2.4203258,2.2864795,2.1843543,1.9774691,1.8882333,1.8816082,1.8283515,1.7284008,1.6386913,1.6301097,1.5383306,1.5136878,1.4571934,1.4074929,1.3315929,1.2706838,1.1932024,1.1552974,1.1302222,1.0827221,1.0280579,0.9690167,0.8855978,0.8612289,0.7884595,0.4541509,0.00013364719,,,,,,,,,,,,,,,,,,,,,,,,,,
La Ciencia de Juancho Valencia,,468.25244140625,468.25226,224.93301,468.25183,224.93314,166.72424,144.07922,136.50319,126.57899,119.50479,117.73446,114.464264,108.3853,96.38499,92.504776,91.07621,85.31238,79.15578,74.75591,67.287094,65.3238,64.71765,60.564148,58.46315,57.25906,55.08173,54.07502,50.248135,47.43751,45.807743,43.23167,41.94198,41.186615,39.72966,39.060257,37.853954,37.57727,36.88281,36.343098,35.423943,33.967304,31.991365,31.556309,30.121496,28.76781,27.4844,26.40611,26.270279,25.39387,25.09458,24.101412,23.712132,23.270533,23.006144,22.603018,21.945786,21.756435,21.113255,19.779581,19.65833,19.004059,18.768501,18.289835,17.695246,17.187315,16.250813,15.203893,14.696593,13.933329,13.612061,13.290372,12.616371,12.105793,11.874263,11.105586,10.5226755,10.025737,9.560013,9.272663,8.786113,8.144595,7.846528,7.4399943,6.682691,5.8900504,5.791744,5.414874,5.28339,5.075231,4.5850797,4.056856,3.9304104,3.8197262,3.4177134,3.3778698,2.9722052,2.9430847,2.8055933,2.6400027,2.5654693,2.3943608,2.3406248,2.2242365,2.1012065,2.0501268,1.9150975,1.845987,1.7896485,1.6509591,1.5751405,1.496564,1.4701016,1.4240777,1.3397212,1.3038746,1.2617276,1.1970775,1.1557944,1.1276342,1.0920068,1.068258,0.9766878,0.91997504,0.8909126,0.8423882,0.8242045,0.74967104,0.7072268,0.6392442,0.46650028,0.00014814014,,,,,,,,,,,,,,,,,,,,,,,,,,
La Grande,,1092.83544921875,1092.8356,447.17926,1092.8381,447.17987,250.64604,207.50688,191.9764,168.65517,149.9662,129.41226,124.69723,118.46419,114.71286,112.70966,108.41381,96.94508,91.317055,85.688736,82.78468,78.60578,75.73408,73.8293,70.964645,67.000984,63.596207,60.478703,59.57944,58.937267,56.913177,53.392673,51.86345,51.270893,49.30486,48.264362,45.43359,42.903732,42.618225,40.89324,39.896564,37.57877,37.28352,36.5514,34.397644,32.92264,32.764446,32.54909,31.505428,30.359673,28.861237,28.103836,26.430777,25.83303,25.099316,24.129993,22.678114,22.562885,22.147665,20.963593,20.526295,20.255402,20.009068,19.352423,18.918018,18.07214,17.573534,16.791656,16.546556,16.172842,15.618216,15.42391,15.039221,14.975918,14.43437,13.663416,13.54245,13.145203,12.942367,12.500781,11.703958,11.245839,10.868403,10.774352,10.523372,10.175881,9.677861,9.36041,9.20169,8.9142685,8.595413,8.398087,8.161848,7.754064,7.5830617,7.454617,6.8698235,6.5202847,6.1035767,6.054947,5.9801416,5.604348,5.2873425,4.9556823,4.885566,4.6664495,4.328318,3.961216,3.7329056,3.6231854,3.2636855,3.098878,2.9497402,2.9110107,2.6844099,2.5803792,2.4928079,2.4689286,2.3583298,2.200645,2.0664926,2.0110009,1.9285488,1.856578,1.8172023,1.7314667,1.6688088,1.6312068,1.6097124,1.4755187,1.0969305,0.000260536,,,,,,,,,,,,,,,,,,,,,,,,,,
La Marimba,,356.241119384766,356.24155,217.2574,356.24133,217.25745,147.27129,118.62716,112.3588,87.48469,79.73059,76.01333,70.04623,61.510834,50.58714,47.65768,42.989677,37.652817,28.518366,24.76222,23.548529,22.460615,20.686035,18.73103,17.388844,16.46524,15.849549,15.044914,13.411071,12.557389,10.641239,10.255783,8.90935,8.583346,8.188115,8.178864,7.7899623,7.5052953,7.2004623,5.8439775,5.415903,5.166513,4.8033166,4.5561423,4.261518,4.1500773,3.8643923,3.7476819,3.5434737,3.34351,3.1663685,3.096411,3.0411801,2.7187707,2.5006838,2.223202,2.1781266,2.0729854,2.006469,1.662502,1.5188591,1.4675745,1.4163669,1.3395553,1.2756424,1.2381018,1.1719785,1.1436495,1.0949885,0.9682638,0.92717063,0.82437617,0.80664706,0.7795259,0.7347491,0.65308625,0.60748833,0.5956865,0.528871,0.5169832,0.438613,0.42775753,0.40380165,0.39690593,0.34738973,0.30145743,0.286673,0.26403877,0.25934702,0.2342221,0.21994437,0.20795181,0.20073178,0.19543418,0.18768694,0.17816125,0.16915177,0.16131964,0.15395282,0.14448416,0.13207568,0.12572399,0.121642075,0.101096705,0.09745915,0.091879755,0.08796676,0.08601027,0.07956358,0.078574784,0.07413163,0.07111312,0.06772391,0.066519044,0.06386786,0.061375123,0.058685284,0.0563241,0.05224165,0.0498313,0.04661052,0.044837233,0.0443263,0.04353392,0.041454908,0.03565998,0.03246149,0.0275182,0.0263501,0.022283813,0.013179434,8.497213e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
La Muchacha,74IAICxWfYBsjabuEbKQXV,619.064575195312,619.0646,329.1953,619.0641,329.19458,196.58514,162.39214,144.88052,133.69289,118.529816,102.97513,92.81112,86.216064,78.42603,73.28769,69.64484,65.881454,65.41228,60.76555,57.351074,55.31451,53.705807,53.000072,50.675365,48.98539,48.144447,43.46409,42.971886,42.170456,40.923687,40.01915,38.071533,36.956894,35.440117,34.40732,33.891495,32.765816,32.29322,31.385448,30.686375,28.693739,28.482897,28.196867,27.554493,27.160587,25.47538,25.056587,24.52446,23.394024,22.855625,22.49169,21.860725,21.590569,20.636835,20.32564,19.882185,19.668856,19.10356,18.905594,18.190708,17.663967,17.287683,16.788353,16.225254,15.950571,15.44434,14.955259,14.85303,14.652897,14.424553,14.108228,13.641721,13.0334425,12.62136,12.036472,11.809812,11.226173,10.966666,10.797798,10.240418,10.061843,9.729159,9.468898,9.238304,8.997663,8.610027,8.283619,8.162054,7.4873557,7.061236,6.72472,6.3310785,6.2144375,5.9297094,5.5235233,5.324691,5.128661,4.9587646,4.6901803,4.4950733,4.2985625,4.2315764,4.0501976,3.891427,3.5828862,3.4570017,3.3652446,3.3243575,3.1372244,3.0363753,2.8307774,2.7683992,2.6623523,2.5347314,2.455077,2.4043736,2.3643053,2.3125708,2.2686176,2.1951554,2.0660892,1.9933496,1.921818,1.8254849,1.6770773,1.4978116,1.428933,1.3556446,1.1740792,0.57608265,0.00030370685,20.5806451612903,187.372528616025,0.564241935483871,0.022552183402706,206526.225806452,7114546283.46514,0.40081935483871,0.041330067689906,0.096870450322581,0.069558340775485,5.2741935483871,10.457075962539,0.140754838709677,0.016073920863684,-9.8501935483871,15.03928044641,0.532258064516129,0.248959417273673,0.108127419354839,0.011617157796566,129.840064516129,1417.63140986681,3.45161290322581,0.602497398543184,0.53341935483871,0.064604587044745
La Pacifican Power,,969.151550292969,969.15204,400.8704,969.15356,400.87088,278.32373,255.59154,238.912,222.12595,201.87003,175.23036,169.58307,152.84296,141.0458,133.12157,127.760574,125.03373,114.051056,106.46921,100.95187,98.96967,92.84262,87.06436,86.41804,85.15227,81.6294,78.916214,73.71934,72.54884,66.887665,66.30152,60.82613,58.427696,58.074337,57.00261,55.711857,55.199863,52.698074,51.158886,49.830135,48.564545,46.481586,45.844696,44.428158,42.497265,41.323284,39.904617,38.252274,37.151608,36.342907,35.348763,34.774002,33.564487,33.198853,32.353283,30.458452,29.855183,28.272915,27.72797,26.623106,25.647139,25.135084,24.67358,24.541239,23.362734,22.348543,21.57446,21.486654,20.554565,19.656263,19.431961,18.174206,18.005886,17.551807,17.391912,16.961105,15.780718,15.048026,14.642023,14.358047,13.870288,13.707256,13.526266,12.901881,12.563194,12.502715,12.053928,11.521724,11.243943,9.987465,9.424268,9.269324,8.831858,8.235965,7.859639,7.341553,7.1298985,6.7054267,6.53225,6.018257,5.7016983,5.4486804,5.211873,4.9948397,4.898726,4.5897264,4.3541484,4.050039,3.8014178,3.6780963,3.552921,3.39438,3.297344,3.0076444,2.9010015,2.8705673,2.8248193,2.633036,2.5142705,2.4383018,2.2558317,2.122707,1.9967735,1.8381705,1.7100142,1.5740231,1.4701428,1.2238038,1.0600103,0.5922747,0.00048779804,,,,,,,,,,,,,,,,,,,,,,,,,,
La Pregonera Orquesta,,259.480316162109,259.48026,118.91867,259.48047,118.91865,92.43112,78.852516,77.620125,65.95745,59.177677,55.6472,50.43166,49.61323,46.50689,41.736046,41.28753,39.525562,36.866356,35.796223,34.692753,32.744457,31.739,30.808485,30.506428,27.331089,27.277157,26.311932,24.749863,23.96982,23.541742,23.257706,22.94095,21.609835,20.89952,20.323172,19.504461,18.998856,18.753607,18.250559,18.045038,17.265265,17.08117,16.4809,15.987326,15.736246,14.894549,14.6869755,14.486962,13.99434,13.538762,13.041839,12.86376,12.7754755,12.348897,12.109783,11.832199,11.651857,11.572301,11.286378,11.091673,10.959717,10.861684,10.693837,10.26335,10.025969,9.692325,9.567151,9.3452425,9.334605,9.093948,8.818425,8.605409,8.416015,8.365419,8.24274,8.045161,7.781971,7.674945,7.4679713,7.344601,7.2019725,6.9389634,6.856291,6.772916,6.695376,6.477544,6.436078,6.359227,6.131986,6.068528,5.888779,5.611607,5.533739,5.512012,5.437647,5.3293166,5.08486,5.0351954,4.9225082,4.7168775,4.7033677,4.584996,4.4658384,4.3436146,4.2260737,4.1353216,4.0418663,3.9305534,3.7983341,3.7425544,3.5476563,3.298641,3.2062817,3.0618122,2.7447867,2.700034,2.5909653,2.4570541,2.354782,2.192722,2.0939724,1.9117337,1.8124422,1.6594216,1.6084068,1.5188289,1.192906,1.1291662,0.90332645,0.47600713,7.586918e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
La Rueda,,569.287841796875,569.2874,296.6606,569.2876,296.66074,268.42142,242.19055,209.55666,198.67072,153.1084,140.41273,129.11772,128.88176,115.44231,113.08904,106.86058,98.17727,88.32428,87.035065,85.730675,83.31689,76.238495,69.518005,68.53168,63.73478,62.019077,61.54354,59.008904,55.484184,48.31297,46.90215,45.7448,44.089657,42.948257,40.854256,39.01015,38.116447,34.661522,33.71529,32.339256,29.428425,28.109152,26.7043,25.910166,25.524227,24.027933,23.009586,22.33073,21.014723,20.016815,19.213778,18.491716,18.069641,17.482908,16.685278,15.705421,15.5079975,15.1004505,14.508462,13.886473,13.275328,13.131782,12.560397,11.649085,11.146602,10.6445055,10.544231,10.388843,10.15576,9.782946,9.523202,9.210031,8.763619,8.74802,8.449589,8.259557,7.935741,7.8056793,7.675619,7.203844,7.1167455,7.0322404,6.6172223,6.572776,6.4161687,6.137654,6.0680866,5.7432203,5.5906606,5.3478975,5.243947,5.0651045,4.9688606,4.8780026,4.8172846,4.618281,4.527456,4.4238153,4.217097,4.1024313,4.024627,3.9650292,3.8689864,3.722476,3.6289349,3.5633867,3.5005605,3.4034612,3.266109,3.0745614,2.9895535,2.8989782,2.774366,2.7110627,2.6690361,2.5479364,2.4824216,2.4422302,2.372827,2.2819643,2.2600367,2.2189,2.0907695,1.9460564,1.9187227,1.8549114,1.7537864,1.5770161,1.5199157,0.833907,0.00013571356,,,,,,,,,,,,,,,,,,,,,,,,,,
